mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex,speaker_4_ID,speaker_4_sex
7540-101262-0042_2039-141209-0030_2285-163380-0028_3224-167024-0023,7540.0,M,2039.0,M,2285.0,M,3224.0,F
345-1119-0012_803-139743-0014_7733-106800-0006_1054-143005-0104,345.0,M,803.0,M,7733.0,F,1054.0,F
783-126739-0016_2562-157263-0041_3852-175448-0014_4039-184266-0027,783.0,F,2562.0,M,3852.0,F,4039.0,M
8225-274374-0027_1874-89898-0009_4733-6398-0059_2074-149033-0020,8225.0,M,1874.0,M,4733.0,M,2074.0,M
1222-141174-0004_3370-163384-0029_1448-135894-0040_3851-9210-0025,1222.0,M,3370.0,M,1448.0,F,3851.0,F
4839-15307-0049_4363-11049-0006_5717-61421-0018_492-131887-0024,4839.0,F,4363.0,F,5717.0,M,492.0,M
5776-46889-0032_8118-268287-0012_1678-142279-0065_408-122806-0078,5776.0,M,8118.0,F,1678.0,F,408.0,F
479-107479-0026_5918-46890-0046_2853-164188-0024_3852-175448-0087,479.0,F,5918.0,M,2853.0,F,3852.0,F
7285-72200-0062_359-128761-0008_1874-165701-0013_4731-58193-0019,7285.0,F,359.0,M,1874.0,M,4731.0,F
8879-300234-0020_1175-126220-0059_8459-292348-0014_7437-117899-0005,8879.0,M,1175.0,M,8459.0,M,7437.0,M
1290-135762-0006_8195-117382-0053_1724-395-0098_3328-168626-0042,1290.0,F,8195.0,M,1724.0,F,3328.0,M
5319-84357-0013_176-123271-0005_5810-8674-0044_1943-138033-0030,5319.0,M,176.0,M,5810.0,M,1943.0,M
7752-110522-0046_7688-109656-0033_1859-145700-0020_7732-107520-0028,7752.0,F,7688.0,M,1859.0,F,7732.0,M
7594-101832-0002_6075-57156-0022_166-122789-0019_3215-5764-0020,7594.0,F,6075.0,M,166.0,F,3215.0,F
38-121024-0077_2230-124587-0037_6567-53342-0027_7730-304535-0005,38.0,M,2230.0,F,6567.0,F,7730.0,F
1028-133395-0028_2045-158081-0101_2240-148522-0010_4425-14497-0032,1028.0,M,2045.0,M,2240.0,M,4425.0,M
1271-136861-0031_1224-121064-0037_882-123268-0007_1012-133424-0094,1271.0,M,1224.0,F,882.0,F,1012.0,F
7335-290365-0038_7932-93470-0020_711-187464-0021_882-123266-0040,7335.0,F,7932.0,F,711.0,M,882.0,F
5968-71320-0032_8772-270777-0039_64-76974-0010_1961-149738-0007,5968.0,F,8772.0,M,64.0,F,1961.0,F
1603-140931-0005_1826-139361-0053_731-366-0003_1335-160602-0011,1603.0,M,1826.0,M,731.0,F,1335.0,F
6371-63713-0084_2204-131732-0081_899-126233-0019_5333-5083-0023,6371.0,F,2204.0,F,899.0,M,5333.0,M
6782-61316-0046_2162-185436-0028_3825-134160-0033_1289-288043-0047,6782.0,F,2162.0,M,3825.0,M,1289.0,F
8534-216567-0029_5386-8684-0009_6006-60489-0026_4957-30119-0003,8534.0,M,5386.0,M,6006.0,F,4957.0,F
5401-39515-0012_636-128331-0025_4926-23281-0022_1974-139742-0045,5401.0,M,636.0,F,4926.0,F,1974.0,F
2056-143893-0006_4226-12707-0051_3157-119295-0031_8824-279153-0016,2056.0,F,4226.0,M,3157.0,F,8824.0,M
2499-156153-0005_8066-114256-0005_8498-287359-0031_8006-112593-0034,2499.0,M,8066.0,M,8498.0,M,8006.0,M
6763-74798-0014_7752-113336-0019_9022-282357-0027_7647-102250-0039,6763.0,F,7752.0,F,9022.0,F,7647.0,M
4222-187006-0007_4039-184264-0004_699-132866-0002_2812-160187-0035,4222.0,F,4039.0,M,699.0,F,2812.0,M
6294-86679-0001_359-133630-0012_1571-141320-0031_2397-162238-0025,6294.0,M,359.0,M,1571.0,M,2397.0,M
7867-110528-0003_451-126829-0043_4800-38660-0008_4846-18524-0035,7867.0,M,451.0,F,4800.0,F,4846.0,F
204-148920-0008_8776-270778-0071_806-124221-0048_8722-296473-0061,204.0,M,8776.0,F,806.0,M,8722.0,F
2638-10172-0108_7777-106366-0020_6206-14960-0021_2652-157644-0055,2638.0,F,7777.0,M,6206.0,F,2652.0,F
6115-58776-0034_8705-290361-0029_2061-147110-0077_1776-139035-0012,6115.0,M,8705.0,M,2061.0,F,1776.0,M
1779-142733-0027_2741-159386-0025_6686-216563-0059_5655-46267-0019,1779.0,F,2741.0,F,6686.0,M,5655.0,F
451-126826-0020_205-157088-0023_8742-245707-0035_8786-276749-0009,451.0,F,205.0,F,8742.0,M,8786.0,M
2638-10172-0094_7120-76055-0020_17-363-0022_288-131220-0015,2638.0,F,7120.0,F,17.0,M,288.0,F
159-121891-0010_666-11243-0011_4744-83616-0001_4236-8927-0027,159.0,M,666.0,F,4744.0,F,4236.0,M
3738-176682-0028_115-122944-0033_1958-144503-0061_5519-39481-0026,3738.0,F,115.0,F,1958.0,M,5519.0,M
8222-274380-0033_8643-298549-0056_1456-136846-0018_5242-35926-0033,8222.0,M,8643.0,M,1456.0,M,5242.0,M
5039-1189-0057_7868-246932-0002_3307-145138-0024_4846-18524-0051,5039.0,F,7868.0,F,3307.0,M,4846.0,F
207-122801-0023_126-122467-0024_6694-70837-0105_6683-63839-0026,207.0,M,126.0,F,6694.0,M,6683.0,F
4356-6498-0021_5389-4861-0019_5012-31097-0036_100-121674-0027,4356.0,F,5389.0,M,5012.0,F,100.0,F
2194-150469-0009_5448-19208-0038_7495-252342-0025_6139-58868-0034,2194.0,F,5448.0,M,7495.0,F,6139.0,F
6341-64956-0029_7140-72210-0011_1060-134451-0022_5918-46890-0001,6341.0,F,7140.0,F,1060.0,F,5918.0,M
3889-130125-0047_6575-67592-0040_8410-278217-0029_3230-137483-0001,3889.0,F,6575.0,M,8410.0,F,3230.0,M
6120-56179-0027_8771-294523-0020_1958-144503-0110_339-132718-0025,6120.0,F,8771.0,F,1958.0,M,339.0,F
3728-105386-0028_9023-296467-0015_6509-76574-0021_5684-46240-0048,3728.0,F,9023.0,F,6509.0,F,5684.0,F
2427-154736-0014_2816-4136-0004_4222-12898-0040_6308-68359-0008,2427.0,M,2816.0,M,4222.0,F,6308.0,F
7030-64588-0089_8573-286306-0002_1944-159227-0011_1175-126221-0038,7030.0,M,8573.0,F,1944.0,F,1175.0,M
2654-158744-0034_8742-245708-0069_8545-287671-0017_6160-44912-0017,2654.0,M,8742.0,M,8545.0,F,6160.0,F
8498-287357-0039_5727-47032-0030_5968-61356-0022_188-135249-0036,8498.0,M,5727.0,M,5968.0,F,188.0,F
3008-164328-0002_500-125123-0030_1212-185485-0034_3945-890-0032,3008.0,F,500.0,M,1212.0,F,3945.0,M
5570-73847-0013_699-132864-0042_6032-56222-0031_3864-185125-0039,5570.0,F,699.0,F,6032.0,F,3864.0,M
8527-281131-0010_5239-31629-0055_7828-105171-0054_3157-168062-0021,8527.0,M,5239.0,M,7828.0,M,3157.0,F
3852-175448-0034_3869-700-0051_4356-6506-0065_612-121760-0038,3852.0,F,3869.0,M,4356.0,F,612.0,F
459-127522-0033_340-124368-0087_7445-94526-0025_3180-138043-0016,459.0,M,340.0,M,7445.0,F,3180.0,M
242-122625-0006_5333-5083-0043_8718-295446-0033_454-134728-0013,242.0,F,5333.0,M,8718.0,F,454.0,M
5802-76044-0043_6956-76046-0054_2992-164101-0031_3972-185074-0021,5802.0,M,6956.0,M,2992.0,M,3972.0,F
6927-86045-0020_6308-68359-0039_3989-182402-0011_7518-86741-0063,6927.0,F,6308.0,F,3989.0,M,7518.0,M
8097-282406-0016_3905-172165-0066_7090-91801-0035_7956-245687-0094,8097.0,F,3905.0,F,7090.0,M,7956.0,M
7828-105171-0055_593-126932-0025_707-138866-0061_7145-87280-0058,7828.0,M,593.0,M,707.0,M,7145.0,F
7939-120330-0004_1323-149236-0019_6060-106611-0025_3493-17615-0021,7939.0,M,1323.0,M,6060.0,M,3493.0,F
6927-86045-0001_4116-3582-0036_296-129659-0042_4238-12538-0012,6927.0,F,4116.0,F,296.0,M,4238.0,F
8887-281471-0007_2775-161226-0010_5622-44585-0011_7030-64588-0062,8887.0,M,2775.0,F,5622.0,F,7030.0,M
8459-285173-0018_2638-10172-0017_1668-136280-0056_3638-758-0015,8459.0,M,2638.0,F,1668.0,F,3638.0,F
868-131294-0035_3717-178149-0012_8464-282934-0014_175-123036-0018,868.0,M,3717.0,M,8464.0,M,175.0,F
850-131003-0039_2056-143893-0053_3389-130127-0006_2812-160187-0009,850.0,M,2056.0,F,3389.0,M,2812.0,M
2404-141240-0005_6286-75355-0046_1923-161972-0038_8421-283462-0004,2404.0,M,6286.0,F,1923.0,F,8421.0,F
7460-92002-0001_217-122443-0019_5940-54016-0016_55-121069-0023,7460.0,M,217.0,F,5940.0,M,55.0,M
5940-54016-0047_8329-279775-0082_8498-287357-0004_8494-244443-0012,5940.0,M,8329.0,F,8498.0,M,8494.0,M
492-131882-0041_2758-86039-0023_1289-288044-0021_7061-85640-0006,492.0,M,2758.0,F,1289.0,F,7061.0,M
3717-21493-0036_6352-83633-0042_7437-96153-0003_8225-274376-0002,3717.0,M,6352.0,F,7437.0,M,8225.0,M
5147-32136-0015_2294-161707-0026_4433-16802-0016_1195-135814-0021,5147.0,M,2294.0,M,4433.0,M,1195.0,F
5622-41172-0014_2319-138631-0041_7395-89882-0018_3330-172156-0018,5622.0,F,2319.0,M,7395.0,F,3330.0,F
6918-47541-0016_6160-44912-0031_5012-31097-0000_2971-4275-0055,6918.0,F,6160.0,F,5012.0,F,2971.0,M
8677-291953-0031_5448-19208-0049_6075-57156-0040_2481-12731-0007,8677.0,F,5448.0,M,6075.0,M,2481.0,F
3157-119295-0018_920-681-0012_7313-91072-0027_7145-87280-0056,3157.0,F,920.0,F,7313.0,M,7145.0,F
5740-97593-0021_6139-58869-0057_5809-51163-0008_353-128309-0060,5740.0,F,6139.0,F,5809.0,F,353.0,M
2512-157480-0015_3215-5757-0022_8725-294554-0048_4719-25765-0028,2512.0,F,3215.0,F,8725.0,M,4719.0,M
7720-105168-0019_6098-57837-0035_7867-110742-0046_6215-62347-0022,7720.0,M,6098.0,M,7867.0,M,6215.0,F
8396-120281-0004_7245-104888-0030_492-131887-0002_7416-103126-0012,8396.0,M,7245.0,F,492.0,M,7416.0,F
4356-6506-0018_6098-57836-0039_2812-160187-0003_3513-7741-0023,4356.0,F,6098.0,M,2812.0,M,3513.0,F
1031-133220-0042_240-144999-0004_3889-130125-0003_5186-7793-0108,1031.0,F,240.0,M,3889.0,F,5186.0,M
7705-101579-0032_1473-135657-0095_3340-169293-0015_5656-44577-0062,7705.0,M,1473.0,M,3340.0,M,5656.0,M
1392-135659-0000_2404-141240-0023_1571-138486-0013_3046-148993-0002,1392.0,M,2404.0,M,1571.0,M,3046.0,F
1885-136863-0054_7095-88489-0024_3549-173591-0003_612-121766-0004,1885.0,F,7095.0,M,3549.0,F,612.0,F
81-121543-0085_711-187466-0062_6215-68888-0013_2473-157859-0011,81.0,M,711.0,M,6215.0,F,2473.0,M
7245-104890-0039_7816-108620-0033_6499-87508-0011_7538-100045-0025,7245.0,F,7816.0,F,6499.0,M,7538.0,M
55-121068-0060_3094-136458-0106_501-125128-0021_335-125941-0007,55.0,M,3094.0,F,501.0,M,335.0,M
70-121127-0049_3370-756-0012_8643-298549-0005_3549-171171-0017,70.0,M,3370.0,M,8643.0,M,3549.0,F
5489-65803-0021_176-123269-0036_984-137141-0032_472-130755-0006,5489.0,F,176.0,M,984.0,M,472.0,F
2238-121415-0051_4860-13185-0042_2074-159371-0019_8347-258283-0074,2238.0,M,4860.0,M,2074.0,M,8347.0,M
4226-12707-0010_6904-262291-0011_2269-165387-0031_5635-58137-0029,4226.0,M,6904.0,F,2269.0,F,5635.0,M
337-126286-0014_6553-86683-0007_770-131704-0012_6499-87508-0010,337.0,F,6553.0,M,770.0,M,6499.0,M
5157-47239-0019_5717-94876-0005_2598-4662-0058_7434-96672-0039,5157.0,M,5717.0,M,2598.0,F,7434.0,F
90-121085-0022_830-130728-0016_3046-137739-0057_7294-92934-0040,90.0,M,830.0,F,3046.0,F,7294.0,F
1740-141148-0008_288-130994-0032_4289-21393-0036_1093-132891-0138,1740.0,F,288.0,F,4289.0,F,1093.0,F
7126-59167-0025_2758-86039-0012_2204-131732-0057_7991-102381-0078,7126.0,M,2758.0,F,2204.0,F,7991.0,M
543-133217-0011_329-862-0064_1241-121103-0035_6119-48032-0074,543.0,M,329.0,M,1241.0,F,6119.0,M
373-130975-0000_409-124990-0060_4800-73728-0041_1265-135636-0038,373.0,F,409.0,M,4800.0,F,1265.0,M
5809-51162-0016_6269-66176-0037_6233-36633-0015_5266-41151-0005,5809.0,F,6269.0,M,6233.0,F,5266.0,F
56-1732-0008_3869-699-0022_7445-94526-0035_7932-110056-0010,56.0,F,3869.0,M,7445.0,F,7932.0,F
1093-132891-0038_5656-44577-0076_2240-148529-0002_210-129396-0001,1093.0,F,5656.0,M,2240.0,M,210.0,M
583-139009-0087_7495-102612-0036_1748-1560-0009_476-133471-0055,583.0,M,7495.0,F,1748.0,M,476.0,M
716-129583-0035_8225-274375-0017_1226-141279-0007_7881-109662-0004,716.0,M,8225.0,M,1226.0,M,7881.0,M
3180-138043-0002_216-122441-0041_4806-26894-0047_1392-135659-0013,3180.0,M,216.0,M,4806.0,M,1392.0,M
3185-163505-0031_6550-53343-0025_6637-69607-0016_7437-96157-0015,3185.0,M,6550.0,M,6637.0,F,7437.0,M
1383-130532-0030_2577-157236-0045_8786-276735-0037_3977-87547-0000,1383.0,M,2577.0,F,8786.0,M,3977.0,M
899-126232-0040_122-129752-0016_2010-147045-0004_2137-155944-0008,899.0,M,122.0,M,2010.0,F,2137.0,M
122-129752-0046_1322-137588-0049_6993-83607-0062_2581-155520-0042,122.0,M,1322.0,M,6993.0,M,2581.0,F
8848-293963-0044_5731-50777-0003_4719-25766-0036_8066-290047-0025,8848.0,M,5731.0,F,4719.0,M,8066.0,M
8684-293663-0010_480-126336-0019_4598-6176-0013_7938-110128-0025,8684.0,F,480.0,M,4598.0,F,7938.0,M
1012-133424-0056_1337-10673-0024_511-131228-0033_816-53638-0010,1012.0,F,1337.0,M,511.0,M,816.0,M
7939-120318-0011_2992-164100-0043_7558-89894-0007_4535-279856-0026,7939.0,M,2992.0,M,7558.0,M,4535.0,M
1316-132800-0029_2785-154284-0001_5189-56574-0023_543-137106-0004,1316.0,M,2785.0,F,5189.0,M,543.0,M
1052-132776-0017_1607-150715-0000_667-158816-0024_724-123283-0011,1052.0,F,1607.0,M,667.0,F,724.0,M
925-8141-0028_7932-110056-0036_596-127685-0033_216-122441-0048,925.0,F,7932.0,F,596.0,F,216.0,M
3094-136458-0089_3851-9210-0006_6555-398-0039_7867-110742-0066,3094.0,F,3851.0,F,6555.0,M,7867.0,M
7867-110742-0001_8347-258283-0079_5810-8674-0014_2562-157263-0012,7867.0,M,8347.0,M,5810.0,M,2562.0,M
217-122443-0067_8190-284433-0036_1754-137004-0003_3105-163726-0007,217.0,F,8190.0,F,1754.0,F,3105.0,M
2709-158074-0055_480-127525-0028_6014-32886-0023_7540-101258-0027,2709.0,F,480.0,M,6014.0,F,7540.0,M
8722-296473-0088_4807-26852-0007_7995-276908-0007_7335-290365-0071,8722.0,F,4807.0,F,7995.0,F,7335.0,F
5190-87766-0014_7318-96151-0038_6406-89940-0019_188-141613-0005,5190.0,M,7318.0,F,6406.0,F,188.0,F
303-123506-0011_81-121543-0003_2473-157859-0003_2769-176256-0014,303.0,M,81.0,M,2473.0,M,2769.0,M
2299-6525-0087_6904-262291-0054_4110-11528-0017_708-129393-0014,2299.0,M,6904.0,F,4110.0,M,708.0,M
3490-177627-0031_6330-62850-0023_5868-54659-0009_3389-13248-0001,3490.0,M,6330.0,M,5868.0,M,3389.0,M
5239-32139-0029_288-121741-0002_501-125127-0048_920-668-0007,5239.0,M,288.0,F,501.0,M,920.0,F
1222-133834-0002_1289-288044-0050_2162-164461-0028_4744-31668-0039,1222.0,M,1289.0,F,2162.0,M,4744.0,F
2254-152824-0005_6895-96175-0024_2992-164100-0031_2093-143264-0011,2254.0,F,6895.0,F,2992.0,M,2093.0,M
6258-49755-0037_1445-139387-0014_7569-102240-0061_3549-8890-0005,6258.0,M,1445.0,M,7569.0,M,3549.0,F
54-121079-0051_242-122626-0005_6510-62558-0040_663-128991-0052,54.0,F,242.0,F,6510.0,M,663.0,M
2074-147193-0031_3869-700-0048_8545-273050-0004_2093-143262-0027,2074.0,M,3869.0,M,8545.0,F,2093.0,M
8684-293663-0054_639-124526-0012_5731-50778-0030_1473-135657-0085,8684.0,F,639.0,M,5731.0,F,1473.0,M
3967-29012-0018_1731-142320-0052_7286-92935-0031_408-122806-0002,3967.0,F,1731.0,F,7286.0,F,408.0,F
119-129514-0005_1913-147989-0031_176-122025-0004_5190-87766-0010,119.0,M,1913.0,M,176.0,M,5190.0,M
176-122025-0033_667-107247-0015_5985-300225-0026_1392-128240-0009,176.0,M,667.0,F,5985.0,M,1392.0,M
5538-70919-0000_8138-287657-0025_4356-6498-0024_698-122876-0036,5538.0,F,8138.0,M,4356.0,F,698.0,F
7188-82904-0025_2004-147967-0022_4039-184265-0007_1513-140221-0003,7188.0,M,2004.0,F,4039.0,M,1513.0,M
7910-80534-0015_3046-137739-0070_2562-157263-0006_492-131882-0020,7910.0,F,3046.0,F,2562.0,M,492.0,M
6544-231862-0026_3638-696-0044_8190-284433-0019_3328-166436-0000,6544.0,F,3638.0,F,8190.0,F,3328.0,M
7867-110528-0013_6352-83633-0052_4495-18533-0032_1769-143484-0025,7867.0,M,6352.0,F,4495.0,M,1769.0,M
4598-6176-0035_487-129440-0069_115-122944-0064_1705-142318-0002,4598.0,F,487.0,M,115.0,F,1705.0,F
3258-169291-0007_8152-258974-0022_7117-86710-0086_1058-133263-0002,3258.0,F,8152.0,M,7117.0,F,1058.0,M
1027-125140-0000_1387-130993-0030_6395-86708-0028_5239-31629-0003,1027.0,M,1387.0,M,6395.0,M,5239.0,M
7665-104979-0011_8527-281131-0069_1903-132499-0045_581-126955-0028,7665.0,M,8527.0,M,1903.0,M,581.0,M
159-135897-0027_868-131295-0021_3228-4690-0034_3864-185125-0047,159.0,M,868.0,M,3228.0,F,3864.0,M
639-143022-0034_7825-258970-0011_1731-142320-0063_1182-134981-0017,639.0,M,7825.0,M,1731.0,F,1182.0,M
203-132073-0036_4111-184447-0036_4967-28868-0021_7445-94523-0014,203.0,F,4111.0,F,4967.0,F,7445.0,F
1365-134804-0039_7926-254949-0026_3224-168204-0009_1121-132777-0030,1365.0,M,7926.0,M,3224.0,F,1121.0,M
409-124990-0024_6054-41610-0060_56-1731-0016_3082-165428-0006,409.0,M,6054.0,F,56.0,F,3082.0,M
4731-95870-0003_3347-134420-0031_543-133211-0011_4425-14497-0029,4731.0,F,3347.0,F,543.0,M,4425.0,M
5604-26982-0024_1668-136271-0038_8635-295759-0026_3001-160952-0020,5604.0,F,1668.0,F,8635.0,M,3001.0,F
5062-294700-0050_4425-14497-0052_3866-173230-0022_5239-32139-0047,5062.0,F,4425.0,M,3866.0,M,5239.0,M
8887-281472-0011_5876-10347-0035_8194-89390-0048_22-121148-0047,8887.0,M,5876.0,F,8194.0,F,22.0,F
2368-157056-0002_5606-54666-0058_949-134660-0014_6288-63105-0023,2368.0,M,5606.0,F,949.0,M,6288.0,F
38-121024-0041_7520-258986-0020_1383-130532-0034_8097-114971-0007,38.0,M,7520.0,M,1383.0,M,8097.0,F
4260-176854-0041_7318-96151-0013_227-126539-0040_1958-144503-0059,4260.0,F,7318.0,F,227.0,F,1958.0,M
8591-284444-0036_3927-6556-0044_2012-139358-0007_479-126480-0013,8591.0,F,3927.0,M,2012.0,M,479.0,F
7833-102239-0023_5054-1187-0034_6686-216563-0075_6550-65820-0017,7833.0,M,5054.0,F,6686.0,M,6550.0,M
5126-27504-0033_8643-298549-0028_16-122827-0046_5206-19376-0034,5126.0,M,8643.0,M,16.0,F,5206.0,M
3686-171134-0049_920-681-0014_3083-7943-0013_1224-121064-0064,3686.0,M,920.0,F,3083.0,F,1224.0,F
6054-41614-0023_2074-149033-0013_664-129011-0057_8848-293957-0055,6054.0,F,2074.0,M,664.0,F,8848.0,M
2815-160188-0018_7090-91801-0036_2929-86777-0010_8008-271811-0016,2815.0,M,7090.0,M,2929.0,M,8008.0,M
1028-133393-0007_543-137106-0028_3025-12971-0053_1944-159230-0034,1028.0,M,543.0,M,3025.0,F,1944.0,F
639-143022-0004_380-129066-0047_3328-166436-0028_1265-135635-0032,639.0,M,380.0,F,3328.0,M,1265.0,M
2127-138047-0034_2688-144987-0068_4586-96498-0011_816-2301-0040,2127.0,M,2688.0,M,4586.0,M,816.0,M
4846-18524-0027_2827-170438-0030_5513-39476-0017_1422-149735-0021,4846.0,F,2827.0,M,5513.0,M,1422.0,F
3070-166423-0001_7140-72212-0008_5133-80690-0054_373-130975-0016,3070.0,M,7140.0,F,5133.0,F,373.0,F
8006-112592-0011_5809-51163-0027_711-187466-0078_4363-14936-0082,8006.0,M,5809.0,F,711.0,M,4363.0,F
1629-139707-0035_5147-32137-0012_4257-6397-0062_3105-163726-0025,1629.0,F,5147.0,M,4257.0,M,3105.0,M
7558-89894-0021_3357-28380-0035_475-125002-0031_6082-56174-0009,7558.0,M,3357.0,F,475.0,M,6082.0,F
6235-36641-0019_2299-6525-0079_188-136483-0025_5618-48830-0039,6235.0,F,2299.0,M,188.0,F,5618.0,F
6006-60480-0001_6080-58012-0004_8401-280380-0004_7229-80656-0012,6006.0,F,6080.0,M,8401.0,M,7229.0,F
6258-49755-0025_2146-136610-0010_1222-141174-0037_2012-139358-0014,6258.0,M,2146.0,M,1222.0,M,2012.0,M
6352-83633-0033_1224-121064-0108_5724-13364-0106_7789-258266-0037,6352.0,F,1224.0,F,5724.0,F,7789.0,F
329-862-0051_6080-233342-0019_4592-22178-0014_2388-153728-0013,329.0,M,6080.0,M,4592.0,F,2388.0,M
1734-142311-0067_7540-101799-0045_6054-41614-0002_90-130566-0020,1734.0,F,7540.0,M,6054.0,F,90.0,M
2256-137627-0007_1012-133424-0051_1903-132499-0026_8066-290901-0026,2256.0,F,1012.0,F,1903.0,M,8066.0,M
5767-48579-0073_3994-11512-0011_7982-110054-0028_4899-32637-0003,5767.0,M,3994.0,F,7982.0,F,4899.0,F
1752-16632-0008_81-121543-0027_2427-154673-0003_7495-102612-0008,1752.0,F,81.0,M,2427.0,M,7495.0,F
1445-139387-0017_7515-100431-0017_6499-87508-0004_1748-1560-0003,1445.0,M,7515.0,F,6499.0,M,1748.0,M
3119-163519-0029_6509-76574-0066_3340-169293-0037_408-122806-0050,3119.0,F,6509.0,F,3340.0,M,408.0,F
7802-104391-0024_5206-19376-0093_5604-26956-0024_4839-15305-0012,7802.0,F,5206.0,M,5604.0,F,4839.0,F
637-127579-0012_3228-4690-0027_4064-77779-0019_8575-290349-0005,637.0,M,3228.0,F,4064.0,F,8575.0,M
4744-4158-0024_688-46588-0004_2113-132485-0013_2581-157858-0035,4744.0,F,688.0,F,2113.0,M,2581.0,F
636-123163-0039_2533-149939-0014_475-125001-0008_1289-288044-0011,636.0,F,2533.0,M,475.0,M,1289.0,F
8097-282406-0013_4044-9010-0019_3852-175448-0028_5618-48831-0034,8097.0,F,4044.0,F,3852.0,F,5618.0,F
1607-149245-0014_1903-132499-0057_8592-285135-0046_4236-8927-0081,1607.0,M,1903.0,M,8592.0,M,4236.0,M
1639-132848-0022_8011-117866-0030_1498-140040-0044_501-125127-0030,1639.0,M,8011.0,M,1498.0,F,501.0,M
6993-83606-0016_836-131106-0006_6426-64290-0038_4278-13269-0017,6993.0,M,836.0,M,6426.0,F,4278.0,M
2334-150915-0088_1724-395-0049_1100-124547-0034_204-148920-0003,2334.0,M,1724.0,F,1100.0,F,204.0,M
451-126826-0027_7117-86710-0035_6519-69412-0037_5802-76044-0005,451.0,F,7117.0,F,6519.0,F,5802.0,M
7342-73961-0017_6330-62851-0024_1845-147962-0025_472-129994-0034,7342.0,F,6330.0,M,1845.0,F,472.0,F
6519-231834-0011_227-129974-0053_3703-73732-0003_1296-138074-0013,6519.0,F,227.0,F,3703.0,F,1296.0,F
398-130093-0022_1724-395-0015_2494-156015-0003_4733-6398-0015,398.0,M,1724.0,F,2494.0,M,4733.0,M
8713-296159-0016_6098-57837-0047_1112-128136-0006_5448-19208-0001,8713.0,M,6098.0,M,1112.0,M,5448.0,M
4586-19665-0005_2012-139355-0017_5054-1187-0057_5810-8689-0050,4586.0,M,2012.0,M,5054.0,F,5810.0,M
8677-291953-0006_7754-108640-0039_3869-699-0002_6235-36641-0023,8677.0,F,7754.0,F,3869.0,M,6235.0,F
581-126957-0028_1446-122614-0073_2652-157644-0029_7117-86710-0042,581.0,M,1446.0,M,2652.0,F,7117.0,F
6686-216563-0014_7717-104491-0011_5246-30101-0005_8820-294114-0003,6686.0,M,7717.0,F,5246.0,M,8820.0,M
7538-100043-0027_1668-136271-0043_606-121661-0017_6574-70753-0022,7538.0,M,1668.0,F,606.0,M,6574.0,M
8887-281471-0006_7932-278228-0012_6406-89940-0025_4331-57179-0024,8887.0,M,7932.0,F,6406.0,F,4331.0,F
5672-88363-0036_637-127595-0017_1212-185485-0026_8347-282412-0004,5672.0,M,637.0,M,1212.0,F,8347.0,M
7553-101278-0035_7095-88484-0010_258-130878-0012_38-121024-0031,7553.0,M,7095.0,M,258.0,M,38.0,M
1316-132800-0007_6206-14958-0009_5400-3587-0033_6317-54487-0105,1316.0,M,6206.0,F,5400.0,F,6317.0,F
81-121543-0002_5389-4861-0030_922-132299-0022_6694-70837-0025,81.0,M,5389.0,M,922.0,M,6694.0,M
1460-138290-0050_2093-143264-0041_4734-220951-0060_4133-6541-0114,1460.0,F,2093.0,M,4734.0,M,4133.0,M
8742-245708-0009_2319-138656-0012_7932-93470-0037_5189-37999-0000,8742.0,M,2319.0,M,7932.0,F,5189.0,M
548-126959-0002_5570-73848-0016_7169-89735-0041_224-129790-0016,548.0,M,5570.0,F,7169.0,M,224.0,F
1349-135891-0013_3448-5416-0050_8118-114476-0026_3540-163612-0099,1349.0,M,3448.0,M,8118.0,F,3540.0,M
6115-58778-0014_1556-143307-0025_1046-133225-0039_2582-155972-0057,6115.0,M,1556.0,M,1046.0,M,2582.0,F
7518-86741-0011_829-123190-0007_4535-279852-0029_1571-138486-0038,7518.0,M,829.0,F,4535.0,M,1571.0,M
6188-73024-0037_7766-109658-0072_5570-73848-0010_8772-270777-0038,6188.0,F,7766.0,F,5570.0,F,8772.0,M
1825-135580-0027_2589-177234-0029_3654-171137-0040_3738-164927-0017,1825.0,F,2589.0,M,3654.0,M,3738.0,F
667-158816-0013_359-133630-0003_6206-14960-0044_8879-300343-0029,667.0,F,359.0,M,6206.0,F,8879.0,M
1629-139707-0000_3869-700-0073_4598-2503-0036_6120-14976-0037,1629.0,F,3869.0,M,4598.0,F,6120.0,F
543-133211-0019_8722-296473-0085_4071-39913-0049_6828-68770-0009,543.0,M,8722.0,F,4071.0,F,6828.0,F
9022-282357-0030_1740-141148-0045_6509-67147-0035_2853-164187-0083,9022.0,F,1740.0,F,6509.0,F,2853.0,F
2769-176256-0040_829-123191-0035_4260-176854-0037_8474-281188-0025,2769.0,M,829.0,F,4260.0,F,8474.0,M
98-121658-0040_1241-121106-0030_8152-258974-0047_23-124439-0058,98.0,F,1241.0,F,8152.0,M,23.0,F
1387-130993-0035_3389-130127-0023_4257-6397-0054_731-365-0022,1387.0,M,3389.0,M,4257.0,M,731.0,F
8771-294523-0006_6694-70837-0014_3368-170952-0026_8791-291101-0009,8771.0,F,6694.0,M,3368.0,M,8791.0,M
4064-19132-0018_3686-171134-0027_3228-4691-0002_606-121661-0041,4064.0,F,3686.0,M,3228.0,F,606.0,M
